post_id,plataforma,total_comentarios,pct_positivo,pct_negativo,pct_neutral,score_sentimiento
pfbid02hUhftpCzWAY7BFTkqHpuZyjbyGh3eJGB8tyUS4BxwfoRRMi6vkhH8BpJwymjkhLsl,facebook,4,0.0,0.0,100.0,0.0
pfbid02i8NxxjbEnjy1kvw9d1GzZDQqhAy1jpFiR5BY3zhgpudrkVTZz8f2wAM3JZqgCaPCl,facebook,4,0.0,0.0,100.0,0.0
pfbid02jVzb2UnwaATA5SAmu3BDJTJSjLJkmH5AdF3C1gpibBfN1UqDsJ7UbPPKb9kgDbekl_2,facebook,9,0.0,0.0,100.0,0.0
pfbid02kDbushM5H7Vua3H3hNx5zvrG8FpvrAQdqTEFrsoJEfsNpxs7pPrhHRGexRspXBQHl,facebook,4,0.0,0.0,100.0,0.0
pfbid02oWcNxvjoA9hNCnA672nLvnL1X8MbGb3pdjyayFde8rxciHEJbFJ3eYDyad1sCGqTl,facebook,4,0.0,0.0,100.0,0.0
pfbid02pkudpL1haZMKkSggg9sT34JFKTid8yQ5TBA2j5A637CbB8c646iuqdXpnBdEpYfDl_3,facebook,9,0.0,0.0,100.0,0.0
pfbid02pyuQNSpt4B7sXXfAgh9pSGgpry96tiRknyVZEBqq4oWWV25wm18D82bp8ncftPkGl,facebook,3,0.0,0.0,100.0,0.0
pfbid02qWUyZC9mzwy8bkiBK8V87D3tRtFqrsvAjKo4jWayYsFX8EMKDEiyYvJz9K1F4fLfl,facebook,9,0.0,0.0,100.0,0.0
pfbid02rVpSxq2ZEWdtby6Uc3WQZ4KrptG4gY111JLsy1HgPKRsXmKghj5mYL697LaruoyFl,facebook,3,0.0,0.0,100.0,0.0
pfbid02sYKZbsWbi66Yx4g35Le1Vq64FkjDy8sBXwkC3QNzZVhBWtjDitH2DhWYjtp1ia5rl,facebook,6,0.0,0.0,100.0,0.0
pfbid02tX11H4DdXtwgLCSNrFkEKvFibxuivACksfFKVs4tXPnnNKF7nFcbVF3iyxJu4ksDl,facebook,8,0.0,0.0,100.0,0.0
pfbid02vBuUNFU1rzq959kCDY3UdhegtK5H8f2ZYKGhUMQuVQB14kvAnDT1LiVur5JeeyUl,facebook,5,0.0,0.0,100.0,0.0
pfbid02yVCvVtxsVtpbaSR5nAGApjiFg4krnbNRTaBATwRHou2BMB2VuiHQvwmVxT8pMRcVl_3,facebook,5,0.0,0.0,100.0,0.0
pfbid033o5YMboDcRWLsmSootJ8EGYwFRDHEKiejDiNbAvVicA6SwETVaDtW6ihvsHkCm6Wl_3,facebook,6,0.0,0.0,100.0,0.0
pfbid034mYKGNzhaXXTwDxeCNET2mH55f5Qsq9MD11dxAcowCvqFbavr5BrtZkVncC493Hvl,facebook,4,0.0,0.0,100.0,0.0
pfbid036gwBj6ppWrg5NWD5DU4naTQfSCrHPd2RKK6HCNn1Md6BQUWPup2uK1HZfFisS47Yl,facebook,3,0.0,0.0,100.0,0.0
pfbid037oNL9SUkQtS3g7sTan2zdsu1tRg63nFvSx2Mq2n6XVfvnKH3zyJMYqr9bK2uE6BCl,facebook,9,0.0,0.0,100.0,0.0
pfbid04z6sE8b7Cr9DEhvxHZEEoLykbtUvd5DcwJAgtxH4HkVX3v1FHtsykuSpCY3nti5Ql,facebook,10,0.0,0.0,100.0,0.0
pfbid0675hzif1amhq43qimhM2efaHKMWtiDgAegkN5Aq35AmJz21HT7BwFJ73v9RCdkhEl,facebook,11,0.0,0.0,100.0,0.0
pfbid06oVMdhud5ZxCL9Um492B7FMavXay8viE7RdP5wXCfpRYH8NV2aBF7vZSxMGzgNafl,facebook,10,0.0,0.0,100.0,0.0
pfbid08i7rympDgMgUUYTYKfKitWaA2uLhaPWuzV5jsLjoCU89PNAHfUx4aDzdp1b4ATXgl,facebook,9,0.0,0.0,100.0,0.0
pfbid0BwxgqbbgKDzcZyBwikkCgJDo6zgiDaBkiNGRiwrYjyqPpSgQr8vJvKkJhUdjjb1Dl,facebook,3,0.0,0.0,100.0,0.0
pfbid0Fne6NqW9G1GSgtB3bw627WiWeiojueYvpRXCcJzXw8ajpn7nFdwoNU2mtZRB7EVQl_3,facebook,7,0.0,0.0,100.0,0.0
pfbid0FszShXqzuk2Cdy9tEiHZV9P1X342XQYGmUf7wmsYvKzNRUDKGJdX48L35CzZQ2cUl,facebook,3,0.0,0.0,100.0,0.0
pfbid0JhG5RkpAfGzswfuckdFwU26dCXZSWupte25mSbmMwTyw8toJ8Mvh4dpY7nkm6v4Wl,facebook,8,0.0,0.0,100.0,0.0
pfbid0Jjt6ccvkwiyDFvzjcRcuniSQx8xNYCrGHRm8dc6JMpLNPg9VGg9j8JMBJXTwZhnLl,facebook,8,0.0,0.0,100.0,0.0
pfbid0KNMiUK1V21xnPsoYy8EscrQFDSynurjKFsvHYATHTQMkhh3AsXgEDPbLyxAcw8XMl,facebook,3,0.0,0.0,100.0,0.0
pfbid0Qztw4HfcqxpBjFfBED92Q1pWGVtu1DsZq9zSVE8DRZK8iZbWow242yYpoUTq6HpUl,facebook,3,0.0,0.0,100.0,0.0
pfbid0UAUhYyNmS69RUDUC1fe6qX13sNgLqZGEfviqFimy7WiATLALAWK6j1ysvAWazDYNl,facebook,3,0.0,0.0,100.0,0.0
pfbid0Vg4iZWg1zA9pQWWSGYCBbnNBuw8jt8fyR5ovKh6WRcMFyaSCkAn9iDrNexi38vg6l,facebook,4,0.0,0.0,100.0,0.0
pfbid0XfVxBjRoGgafRnqNQeoFNhBwWe1RvhJSsnSrtarnWQAcgzLQ2QZ3r1AqBxNcjNxYl,facebook,5,0.0,0.0,100.0,0.0
pfbid0YLpFzh8fVCBKiHpw1MCjnzYRQCY7VKCT2BPHVcz4Lq5qaAM15R3QUbhmCQZyAqifl,facebook,9,0.0,0.0,100.0,0.0
pfbid0YxJsQZRRCtpFeZ7rKtZ3auZP4xCKJGHtiWJAuCtouBTdW3Hvd6uuE5JwduMeX1jnl,facebook,3,0.0,0.0,100.0,0.0
pfbid0ZJd2cFoVtBT7TDjNDXEBGb6FuAdNZ7riw366k2JBsc7uN5GzfXJWUfzJWhCXUQ8zl,facebook,6,0.0,0.0,100.0,0.0
pfbid0c6udTRLbSQzdGPZMtE1gs69PM6CRuhXbeKprSCfqXmqFXH1TEFdugGDjxuyGqfY2l,facebook,3,0.0,0.0,100.0,0.0
pfbid0kWRSJ8UXgTMdfBMVhqZ3fKSPgvKQXqJHF8DQFeXUyJQUzfSj9E9sbyxbKyhwgQxfl,facebook,7,0.0,0.0,100.0,0.0
pfbid0rbpqcjA83W3kUiRPqPk2JtGMN1TdkjThBhe2ZHyKJ1eX8LBjF9XTG8zNWADeQTCwl,facebook,10,0.0,0.0,100.0,0.0
pfbid0smD4F1UAgwJeMHy9KRR6ikMSwiXEUMnneF5uLUVNRqGh6NdwWx5nqJMNqRGy2NaTl,facebook,7,0.0,0.0,100.0,0.0
pfbid0toPCAgKzDiMMXB74AsVy2j8C39c3nctDMJZDiNzVk94PHcMfiR241EmevsSjpkb4l,facebook,4,0.0,0.0,100.0,0.0
pfbid0uaht2nYTVfhrAohPgLkZ7KjH9p9pRCdnWF4NUS79zmVKvn7bW1KiAWR4ZynmvEpcl_3,facebook,3,0.0,0.0,100.0,0.0
pfbid0vDQAet8jRheK9hKEQFBh3JSEgcKhHvhF7ARuB2LPApKieA3Wmtd9sGbLcYKzk2okl,facebook,8,0.0,0.0,100.0,0.0
pfbid0vds2QHCFP4wjgcq6jMD3YiRMMwpDVGPWhoaSQ35vJU93EXsqkzpz4yC5iHNbB8HNl,facebook,3,0.0,0.0,100.0,0.0
pfbid0x8ghjQD5SHWUGQDWWkmzof9Kre7nB2rk7VefwgptA9y79PGqD3g5dYv2DqStvubUl,facebook,10,0.0,0.0,100.0,0.0
pfbid0z9kx6fHUeWsBQBmzHr46hpJsWJp4xtGKN7rKunWsgVjB43wPiwXUyPgTKuncNXUil,facebook,9,0.0,0.0,100.0,0.0
